,fit_time,score_time,test_accuracy,test_precision,test_recall,test_logloss
504,0.004110813140869141,0.016143083572387695,0.25,0.24996429224469727,0.25,1.3862943611198904
505,0.010174989700317383,0.009432077407836914,0.2525,0.2529537105435637,0.2525,1.3862943611198904
506,0.005244016647338867,0.011039018630981445,0.26125,0.2612710082986738,0.26125,1.3862943611198904
507,0.004051923751831055,0.010396957397460938,0.2425,0.2423402346258867,0.2425,1.3862943611198904
508,0.003002166748046875,0.00989079475402832,0.23875,0.23881849207396663,0.23875,1.3862943611198904
509,0.002811908721923828,0.011449098587036133,0.23,0.2316741508963256,0.23,1.3862943611198904
510,0.0037500858306884766,0.013833761215209961,0.22625,0.22599646191849423,0.22625,1.3862943611198904
511,0.0046329498291015625,0.012288093566894531,0.25125,0.25153868958667536,0.25125,1.3862943611198904
512,0.0027070045471191406,0.008733987808227539,0.26875,0.2686306855008558,0.26875,1.3862943611198904
513,0.003160715103149414,0.008568286895751953,0.25875,0.25695468111102526,0.25875,1.3862943611198904
514,0.0025436878204345703,0.008685111999511719,0.24875,0.24833221420177942,0.24875,1.3862943611198904
515,0.0025818347930908203,0.00834512710571289,0.26125,0.26151307852957834,0.26125,1.3862943611198904
516,0.0025391578674316406,0.008220911026000977,0.2625,0.26298962170672696,0.2625,1.3862943611198904
517,0.0024602413177490234,0.009152889251708984,0.26,0.25870734844430926,0.26,1.3862943611198904
518,0.002557992935180664,0.009446144104003906,0.25125,0.25284836549827744,0.25125,1.3862943611198904
519,0.002946138381958008,0.008729696273803711,0.2275,0.2274863369675836,0.2275,1.3862943611198904
520,0.0025238990783691406,0.008499383926391602,0.27375,0.27411957566022793,0.27375,1.3862943611198904
521,0.002601146697998047,0.008114814758300781,0.25375,0.25341865876074776,0.25375,1.3862943611198904
522,0.002521991729736328,0.008082151412963867,0.2525,0.25269643461231533,0.2525,1.3862943611198904
523,0.0026092529296875,0.008203983306884766,0.2375,0.2391051001076972,0.2375,1.3862943611198904
524,0.0025310516357421875,0.00797128677368164,0.2275,0.22703082808280825,0.2275,1.3862943611198904
525,0.002513885498046875,0.008169412612915039,0.24375,0.24365534701278369,0.24375,1.3862943611198904
526,0.002485036849975586,0.008082151412963867,0.27125,0.2711059116422371,0.27125,1.3862943611198904
527,0.002588033676147461,0.009213924407958984,0.235,0.23470060583730024,0.235,1.3862943611198904
528,0.002811908721923828,0.008361339569091797,0.25125,0.2517489731838323,0.25125,1.3862943611198904
529,0.0025472640991210938,0.008070945739746094,0.23875,0.23819523492463715,0.23875,1.3862943611198904
530,0.0024666786193847656,0.010081052780151367,0.25875,0.25882246490979305,0.25875,1.3862943611198904
531,0.003057241439819336,0.009013891220092773,0.235,0.23522727272727273,0.235,1.3862943611198904
532,0.0024781227111816406,0.009105205535888672,0.26625,0.26380639939690004,0.26625,1.3862943611198904
533,0.0027010440826416016,0.010000944137573242,0.25375,0.25367998278902554,0.25375,1.3862943611198904
534,0.0028951168060302734,0.009366035461425781,0.25125,0.2512244897959184,0.25125,1.3862943611198904
535,0.0026938915252685547,0.011688947677612305,0.2575,0.25815283424855584,0.2575,1.3862943611198904
536,0.0031599998474121094,0.011671066284179688,0.23875,0.23812481792237258,0.23875,1.3862943611198904
537,0.0033941268920898438,0.009696006774902344,0.225,0.22581651695672966,0.225,1.3862943611198904
538,0.002792835235595703,0.009824991226196289,0.24375,0.24402449422501568,0.24375,1.3862943611198904
539,0.002540111541748047,0.008969306945800781,0.225,0.22356216354776925,0.225,1.3862943611198904
540,0.002584218978881836,0.009644031524658203,0.26875,0.2699628323830285,0.26875,1.3862943611198904
541,0.003097057342529297,0.010230064392089844,0.24375,0.24363059287563169,0.24375,1.3862943611198904
542,0.0025110244750976562,0.008646726608276367,0.25875,0.25907706537785374,0.25875,1.3862943611198904
543,0.003439188003540039,0.009390830993652344,0.26375,0.26375730175292417,0.26375,1.3862943611198904
544,0.0025548934936523438,0.009821176528930664,0.22125,0.22176320347488654,0.22125,1.3862943611198904
545,0.002814054489135742,0.010217905044555664,0.24375,0.24354501899588438,0.24375,1.3862943611198904
546,0.002969026565551758,0.008643865585327148,0.23875,0.23992252336239936,0.23875,1.3862943611198904
547,0.003265857696533203,0.009715080261230469,0.2275,0.22765304392880814,0.2275,1.3862943611198904
548,0.002872943878173828,0.009527921676635742,0.24375,0.24356888374995336,0.24375,1.3862943611198904
549,0.003161191940307617,0.009713888168334961,0.26125,0.2611532088484776,0.26125,1.3862943611198904
550,0.0024919509887695312,0.009515762329101562,0.24375,0.24422122672842447,0.24375,1.3862943611198904
551,0.002529144287109375,0.008894920349121094,0.26625,0.2680458845920143,0.26625,1.3862943611198904
552,0.002893209457397461,0.008193016052246094,0.22375,0.22276724699926173,0.22375,1.3862943611198904
553,0.0025119781494140625,0.010801076889038086,0.235,0.23681357083090954,0.235,1.3862943611198904
554,0.0030527114868164062,0.010265111923217773,0.2725,0.27252996611921926,0.2725,1.3862943611198904
555,0.002496957778930664,0.008933067321777344,0.24,0.23936058741754862,0.24,1.3862943611198904
556,0.0028989315032958984,0.009999990463256836,0.26125,0.2623020812341201,0.26125,1.3862943611198904
557,0.0035860538482666016,0.008219003677368164,0.28375,0.2834888529155718,0.28375,1.3862943611198904
558,0.0027670860290527344,0.009280920028686523,0.2625,0.2621838510420176,0.2625,1.3862943611198904
559,0.0025620460510253906,0.008380889892578125,0.26125,0.26177313446748895,0.26125,1.3862943611198904
560,0.0028960704803466797,0.00855398178100586,0.25875,0.25884527583434225,0.25875,1.3862943611198904
561,0.0034050941467285156,0.008066892623901367,0.25375,0.2537341056995843,0.25375,1.3862943611198904
562,0.002877950668334961,0.009172916412353516,0.22625,0.2267234995315394,0.22625,1.3862943611198904
563,0.0025031566619873047,0.009292840957641602,0.24875,0.24722577562843517,0.24875,1.3862943611198904
564,0.0025081634521484375,0.008259773254394531,0.2775,0.2780609148226085,0.2775,1.3862943611198904
565,0.002675294876098633,0.008070945739746094,0.25875,0.258275473452479,0.25875,1.3862943611198904
566,0.0026018619537353516,0.009675025939941406,0.24875,0.24867157794974523,0.24875,1.3862943611198904
567,0.0029327869415283203,0.008361101150512695,0.25625,0.25645325203252034,0.25625,1.3862943611198904
568,0.003228902816772461,0.008723974227905273,0.245,0.24532718737732748,0.245,1.3862943611198904
