,fit_time,score_time,test_accuracy,test_precision,test_recall,test_logloss
450,0.3290891647338867,0.14280915260314941,0.6344262295081967,0.701159465961697,0.6344262295081967,0.7765261176076927
451,0.3313100337982178,0.14309096336364746,0.6263856362217018,0.6991410077617382,0.6263856362217018,0.7836274385702741
452,0.3291757106781006,0.14313602447509766,0.6270882123341139,0.6956705665622476,0.6270882123341139,0.7829973526751356
453,0.3331756591796875,0.1434030532836914,0.6425448868071819,0.7085682619636201,0.6425448868071819,0.7672802098077504
454,0.33284687995910645,0.14337825775146484,0.6382231243656804,0.7011453808903753,0.6382231243656804,0.7662330053923728
455,0.3317220211029053,0.14456820487976074,0.6283862908892185,0.6954927526606056,0.6283862908892185,0.7850354874022918
456,0.3303401470184326,0.1430668830871582,0.635959091263955,0.7029504066624471,0.635959091263955,0.7741765594362225
457,0.33120012283325195,0.14299988746643066,0.6351003200874386,0.7015116533258718,0.6351003200874386,0.7731419588109145
458,0.3307671546936035,0.14592266082763672,0.6250292762901085,0.6934506088792668,0.6250292762901085,0.7860839397631411
459,0.32973599433898926,0.14527297019958496,0.6297915528144273,0.6975573831069163,0.6297915528144273,0.7788439606789842
460,0.32835912704467773,0.14275693893432617,0.6388758782201405,0.7055011421950674,0.6388758782201405,0.7718118501806341
461,0.32773685455322266,0.14451813697814941,0.6378610460577674,0.7056548901127804,0.6378610460577674,0.7752751923905217
462,0.32953381538391113,0.143707275390625,0.6298985167837627,0.6988788083658967,0.6298985167837627,0.776531915230877
463,0.3345909118652344,0.14321517944335938,0.6356752537080406,0.7097187314323955,0.6356752537080406,0.7744395472923111
464,0.32712221145629883,0.14432382583618164,0.629166991958779,0.7003444898968316,0.629166991958779,0.7787520722175397
465,0.3266441822052002,0.14258384704589844,0.6318213755952846,0.7008074366832694,0.6318213755952846,0.7796930923603101
466,0.32967495918273926,0.14246177673339844,0.6328362869857131,0.7012404277601175,0.6328362869857131,0.7726272077351578
467,0.33733701705932617,0.1430671215057373,0.629166991958779,0.6966811633835791,0.629166991958779,0.7828542834360158
468,0.3315556049346924,0.14403104782104492,0.6260441876805372,0.6927281006332926,0.6260441876805372,0.7813044136501988
469,0.32836103439331055,0.14316320419311523,0.6294012022796471,0.6919602742394927,0.6294012022796471,0.780831696282939
470,0.32471704483032227,0.1435389518737793,0.6377829820452772,0.7067176173635307,0.6377829820452772,0.7740992243770775
471,0.3349769115447998,0.14671111106872559,0.6334113973458235,0.6984851881359088,0.6334113973458235,0.7752297117693224
472,0.3390500545501709,0.14597105979919434,0.6369242779078844,0.7083007759432387,0.6369242779078844,0.774195153393742
473,0.3328080177307129,0.14203786849975586,0.6307572209211554,0.7011394974478121,0.6307572209211554,0.7785446990712688
474,0.3445279598236084,0.14499711990356445,0.6310406745257241,0.7002984587643909,0.6310406745257241,0.779474708646817
475,0.3290700912475586,0.14289426803588867,0.6297134827074713,0.6935136806192673,0.6297134827074713,0.7779865191376477
476,0.32806396484375,0.14533519744873047,0.6276836599266141,0.695711874145625,0.6276836599266141,0.7833412662533281
477,0.3276841640472412,0.14225983619689941,0.6354126005152627,0.7025602303588254,0.6354126005152627,0.772308267576318
478,0.32959604263305664,0.14465785026550293,0.6286985713170427,0.6951746236802391,0.6286985713170427,0.7796355127581718
479,0.332521915435791,0.14287018775939941,0.6315090951674603,0.6948465040860816,0.6315090951674603,0.7793359556402897
480,0.32760190963745117,0.14380526542663574,0.6243559718969555,0.6946282183316427,0.6243559718969555,0.7828253383454692
481,0.328981876373291,0.14298081398010254,0.6334894613583139,0.6991247585039461,0.6334894613583139,0.7733205017166374
482,0.332334041595459,0.14430499076843262,0.6352849336455894,0.7025750760794929,0.6352849336455894,0.7763242106212705
483,0.33456993103027344,0.14272689819335938,0.6338797814207651,0.7007166957498315,0.6338797814207651,0.7778099614118394
484,0.3291149139404297,0.14298295974731445,0.6354126005152627,0.7038573708144324,0.6354126005152627,0.7727940026800206
485,0.33758997917175293,0.14484715461730957,0.6297915528144273,0.7024597333338759,0.6297915528144273,0.7796203207195355
486,0.33152198791503906,0.14232921600341797,0.6293231321726911,0.700440230698577,0.6293231321726911,0.7816736508269998
487,0.3322160243988037,0.14284300804138184,0.632524006557889,0.6986895598778179,0.632524006557889,0.7780047637311589
488,0.33150696754455566,0.14465928077697754,0.6304161136700758,0.6971126557565902,0.6304161136700758,0.7801010466329429
489,0.33275794982910156,0.14265894889831543,0.6365055820126474,0.7045473723150222,0.6365055820126474,0.7712732665543931
490,0.3259999752044678,0.14238619804382324,0.6333333333333333,0.7017299893511353,0.6333333333333333,0.7775752515065305
491,0.33722591400146484,0.1432180404663086,0.6292740046838408,0.6984747725496213,0.6292740046838408,0.7829350034475275
492,0.3317141532897949,0.1454770565032959,0.636768149882904,0.702917798590599,0.636768149882904,0.7740653970070336
493,0.33571791648864746,0.14352107048034668,0.6276346604215457,0.6958517465295444,0.6276346604215457,0.7836382688049915
494,0.33574700355529785,0.14267492294311523,0.6365836521196034,0.704783411797518,0.6365836521196034,0.7721189581846591
